antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"starred_actors, written_by, ~directed_by, ~written_by",has_genre,0.00614192572994425,0.2388736653122933,0.002929226117358027,0.4769230769230769,1.9965494157740993,0.0014620818061703614,1.455094463373557,0.502220463843856
~in_language,"in_language, written_by, ~written_by",0.005574978739487858,0.0049135405839554,0.002645752622129831,0.47457627118644075,96.58539765319429,0.002618359737838669,1.8938742292111819,0.9951946571102785
"release_year, written_by, ~written_by",~release_year,0.0294812435037324,0.02418973825947274,0.013984692431257677,0.47435897435897434,19.609925881410255,0.01327154886733861,1.856419522335637,0.9778331539601134
"starred_actors, ~directed_by, ~written_by",has_genre,0.0073703108759331,0.2388736653122933,0.0034961731078144193,0.47435897435897434,1.9858152791301527,0.0017355999343892207,1.447996441601003,0.500114488596164
~Next in series,"has_genre, written_by",0.005385996409335727,0.08910516866672966,0.0025512614570537655,0.47368421052631576,5.3160127253446445,0.002071341338561505,1.7307001795332133,0.8162855996791014
"has_genre, written_by, ~starred_actors",~has_genre,0.013795710101105547,0.12888594916375318,0.006519890390248512,0.4726027397260274,3.6668290282408713,0.004741817199479546,1.651722745741455,0.7374585678321135
"directed_by, starred_actors",~written_by,0.010205045828215062,0.301993763583105,0.004819049418879335,0.4722222222222222,1.5636820330969268,0.0017371892216786035,1.3225381321583274,0.364200477326969
"has_genre, written_by, ~directed_by","starred_actors, ~written_by",0.0062364168950203155,0.06274213361050741,0.002929226117358027,0.4696969696969697,7.4861491420226365,0.0025379400152798367,1.7674005480487576,0.871857238817644
"has_genre, ~Subject",~written_by,0.006047434564868185,0.301993763583105,0.002834734952281962,0.46875,1.552184371088861,0.0010084474280148618,1.3138940920788613,0.3579110815350002
"Produced by, starred_actors, ~starred_actors",written_by,0.004441084758575073,0.28696966833601056,0.0020788056316734384,0.4680851063829787,1.6311309452917562,0.0008043490114530382,1.3404970235283002,0.38865448332988206
"in_language, written_by","~in_language, ~written_by",0.005669469904563924,0.0032126996125862234,0.002645752622129831,0.4666666666666667,145.25686274509803,0.002627538318363869,1.8689761882264009,0.9987781865573369
"has_genre, ~release_year","release_year, written_by, ~written_by",0.007748275536237362,0.0294812435037324,0.003590664272890485,0.4634146341463415,15.718964978111321,0.0033622354750726586,1.8086940461975896,0.9436945854780748
"has_genre, release_year, ~release_year","written_by, ~written_by",0.007748275536237362,0.18879334782197865,0.003590664272890485,0.4634146341463415,2.454613149735101,0.0021278413945570963,1.511794215422676,0.5972313413760093
"has_genre, ~release_year","written_by, ~written_by",0.007748275536237362,0.18879334782197865,0.003590664272890485,0.4634146341463415,2.454613149735101,0.0021278413945570963,1.511794215422676,0.5972313413760093
"has_genre, ~Produced by",~starred_actors,0.005102522914107531,0.1973920438439006,0.0023622791269016347,0.46296296296296297,2.3453982944169636,0.0013550817001256135,1.4945113666354954,0.5765751733308005
"~Produced by, ~starred_actors",has_genre,0.005102522914107531,0.2388736653122933,0.0023622791269016347,0.46296296296296297,1.9381080051570558,0.001143420776068805,1.417269726659868,0.48651533858865986
"written_by, ~has_genre, ~starred_actors","starred_actors, ~written_by",0.0073703108759331,0.06274213361050741,0.003401681942738354,0.46153846153846156,7.356116774791475,0.0029392529130095836,1.7406217518662006,0.8704743772806599
"written_by, ~has_genre, ~starred_actors","has_genre, ~written_by",0.0073703108759331,0.1059245960502693,0.003401681942738354,0.46153846153846156,4.357235984354629,0.002620984740440234,1.6604257501923572,0.7762176741234333
"release_year, starred_actors",has_genre,0.0049135405839554,0.2388736653122933,0.002267787961825569,0.46153846153846156,1.9321445959104189,0.0010940725128754368,1.4135203358485984,0.48482258728199285
"has_genre, release_year, ~written_by",~has_genre,0.010677501653595389,0.12888594916375318,0.0049135405839554,0.46017699115044247,3.5704201593439393,0.003537360648634214,1.6137030777786212,0.7276908382925574
"has_genre, starred_actors, ~starred_actors",~has_genre,0.04280449777945762,0.12888594916375318,0.0196541623358216,0.4591611479028697,3.562538437137882,0.014137264011038438,1.610672102158448,0.7514674614625255
"starred_actors, ~has_genre","has_genre, ~starred_actors",0.042898988944533686,0.053198525937824814,0.0196541623358216,0.45814977973568277,8.612076587820125,0.017371999359749365,1.747349061887104,0.9235012568633854
"directed_by, ~written_by",has_genre,0.008882169517150146,0.2388736653122933,0.0040631200982708116,0.4574468085106383,1.9150156544573123,0.001941403709784034,1.4028603031498907,0.482093089770679
"has_genre, release_year","written_by, ~written_by",0.01615798922800718,0.18879334782197865,0.0073703108759331,0.456140350877193,2.416082749416083,0.004319789995506156,1.4915735217466846,0.5957327344188658
~Next in series,"written_by, ~written_by",0.005385996409335727,0.18879334782197865,0.0024567702919777,0.4561403508771929,2.4160827494160824,0.0014399299985020518,1.4915735217466841,0.5892807553457372
~Team,Team,0.02475668524992913,0.01332325427572522,0.011244448644051781,0.4541984732824428,34.09065562232689,0.01091460903144288,1.807757394264056,0.9953069494438606
"is-a, ~has_genre",~is-a,0.005008031749031466,0.03156004913540584,0.002267787961825569,0.45283018867924524,14.34820924189357,0.0021097342337544635,1.7699074964077062,0.9349873377651153
"starred_actors, written_by, ~has_genre, ~written_by","has_genre, ~starred_actors",0.006897855050552773,0.053198525937824814,0.0031182084475101578,0.4520547945205479,8.497506022044332,0.0027512527266879703,1.7279126901634698,0.8884467894934117
"Produced by, starred_actors",written_by,0.005858452234716054,0.28696966833601056,0.002645752622129831,0.4516129032258065,1.5737304428181464,0.0009645545273710052,1.3002317812696278,0.36671554849484717
Subject,~has_genre,0.007748275536237362,0.12888594916375318,0.0034961731078144193,0.45121951219512196,3.500920892640012,0.0024975292609441782,1.5873633815238275,0.7199391563737816
~Runner-up,Runner-up,0.0054804875744117925,0.0032126996125862234,0.0024567702919777,0.44827586206896547,139.53245436105473,0.0024391631316706035,1.8066769819521875,0.9983044034350448
Award Won,~Award Won,0.009921572332986866,0.0049135405839554,0.004441084758575073,0.44761904761904764,91.09908424908426,0.004392334710260293,1.8014496248049081,0.9989339365560261
~Film Executive Produced,has_genre,0.005291505244259662,0.2388736653122933,0.0023622791269016347,0.4464285714285714,1.8688898621157324,0.0010982778741861073,1.3749378949197282,0.46739621924574903
"release_year, ~has_genre",~release_year,0.008693187186998016,0.02418973825947274,0.003874137768118681,0.44565217391304346,18.423191236413043,0.0036638518454245967,1.7602851780417352,0.9540140096854214
"has_genre, release_year, ~has_genre",~release_year,0.008504204856845885,0.02418973825947274,0.0037796466030426156,0.4444444444444444,18.373263888888886,0.0035739321134505768,1.756458471132949,0.9536834079862765
has_genre,~written_by,0.2388736653122933,0.301993763583105,0.1059245960502693,0.4434335443037975,1.4683533164477751,0.03378623884171886,1.2541291866822395,0.4190697208254358
"is-a, written_by, ~written_by",~is-a,0.008315222526693753,0.03156004913540584,0.00368515543796655,0.44318181818181823,14.042494556341863,0.0034227266064522617,1.7392390954302916,0.936575414422008
"starred_actors, ~Produced by, ~starred_actors",has_genre,0.0049135405839554,0.2388736653122933,0.002173296796749504,0.44230769230769235,1.851638571080818,0.0009995813477993716,1.3647782553020948,0.4622088822647835
"has_genre, starred_actors, written_by, ~written_by",~has_genre,0.0147406217518662,0.12888594916375318,0.006519890390248512,0.44230769230769235,3.4317758854049183,0.004620031364495371,1.5619976083960287,0.7192072420680424
"directed_by, written_by","starred_actors, ~written_by",0.006425399225172447,0.06274213361050741,0.002834734952281962,0.4411764705882353,7.031582211197732,0.002431591695595341,1.6771982872233024,0.8633317482960849
"has_genre, ~starred_actors",~has_genre,0.053198525937824814,0.12888594916375318,0.02333931777378815,0.43872113676731794,3.403948526692468,0.016482775264179055,1.552016489306351,0.7459045471809418
~Subject,written_by,0.00840971369176982,0.28696966833601056,0.00368515543796655,0.43820224719101125,1.5269984794278804,0.0012718226890385581,1.2691939903619012,0.3480474801229519
"has_genre, ~Subject",starred_actors,0.006047434564868185,0.22630634035717662,0.002645752622129831,0.4375,1.9332202505219205,0.0012771798372050174,1.375455394920575,0.48566539459209873
"release_year, ~written_by",~release_year,0.04129263913824058,0.02418973825947274,0.01804781252952849,0.43707093821510296,18.068444293478258,0.01704895439673159,1.7334515625228066,0.9853422750357864
"in_language, ~written_by",~in_language,0.006708872720400642,0.005574978739487858,0.002929226117358027,0.4366197183098592,78.31773693005492,0.002891824294575863,1.7651044127374094,0.9938994451809299
"directed_by, starred_actors",~directed_by,0.010205045828215062,0.046773126712652366,0.004441084758575073,0.4351851851851852,9.304171343060231,0.003963762856943546,1.687680365820222,0.9017234550347839
"has_genre, is-a",written_by,0.006519890390248512,0.28696966833601056,0.002834734952281962,0.4347826086956522,1.5150821033342403,0.0009637241694052038,1.2615152021747507,0.3422008750237779
"starred_actors, ~Produced by",has_genre,0.006519890390248512,0.2388736653122933,0.002834734952281962,0.4347826086956522,1.8201362135388004,0.0012773048373289015,1.3466081306013273,0.45354765075137915
"release_year, ~has_genre","written_by, ~written_by",0.008693187186998016,0.18879334782197865,0.0037796466030426156,0.43478260869565216,2.3029551290420853,0.002138430690766131,1.4352117692380375,0.5707368220379373
"release_year, ~has_genre","has_genre, ~release_year",0.008693187186998016,0.007748275536237362,0.0037796466030426156,0.43478260869565216,56.11346765641569,0.003712289393429667,1.7555222817435798,0.9907921075207321
"is-a, written_by",~is-a,0.012661816120192761,0.03156004913540584,0.0054804875744117925,0.4328358208955224,13.714675127357227,0.005080880035515035,1.7075125449454687,0.9389745265179641
"starred_actors, written_by","~starred_actors, ~written_by",0.05480487574411792,0.03571766039875272,0.023717282434092414,0.4327586206896552,12.116096515234448,0.02175978049406817,1.6999506290842659,0.970662187797844
Produced by,"starred_actors, ~starred_actors",0.010299536993291128,0.1482566380043466,0.004441084758575073,0.4311926605504587,2.9084206033177207,0.002914110030948334,1.4974197815730035,0.6629993621490297
"has_genre, ~has_genre",~written_by,0.1179249740149296,0.301993763583105,0.05074175564584711,0.4302884615384615,1.424825653461057,0.015129148922638662,1.2251923812212164,0.33802084424269807
release_year,~release_year,0.056505716715487105,0.02418973825947274,0.02418973825947274,0.4280936454849498,17.697324414715716,0.022822879761961193,1.7062413348562433,1.0
"release_year, written_by","~release_year, ~written_by",0.032693943116318624,0.01804781252952849,0.013984692431257677,0.4277456647398844,23.70069303634658,0.01339463827504329,1.7159366508322382,0.9901800305727237
Subject,has_genre,0.007748275536237362,0.2388736653122933,0.0033071907776622885,0.4268292682926829,1.7868410389008953,0.0014563318004716952,1.3279225413700413,0.44379174772470653
"has_genre, ~Produced by","starred_actors, ~starred_actors",0.005102522914107531,0.1482566380043466,0.002173296796749504,0.42592592592592593,2.8728961593843683,0.0014168139041637801,1.4836819854117833,0.6552626906225869
"release_year, ~has_genre, ~written_by",~release_year,0.005102522914107531,0.02418973825947274,0.002173296796749504,0.42592592592592593,17.60771122685185,0.0020498681029942805,1.699798520451241,0.948044118315047
"~Produced by, ~starred_actors","has_genre, starred_actors",0.005102522914107531,0.06718321836908249,0.002173296796749504,0.42592592592592593,6.339766630202636,0.0018304928855777706,1.6249066518732111,0.846585207728551
directed_by,~written_by,0.020977038646886517,0.301993763583105,0.008882169517150146,0.4234234234234234,1.4020932697403283,0.002547234667348643,1.2106045662855522,0.29292539330180484
"Sport played, starred_actors, ~has_genre",~starred_actors,0.0073703108759331,0.1973920438439006,0.0031182084475101578,0.4230769230769231,2.143333210590271,0.001663367719944794,1.3911871240039058,0.5373977759508459
"has_genre, release_year, ~has_genre, ~written_by",~release_year,0.0049135405839554,0.02418973825947274,0.0020788056316734384,0.4230769230769231,17.489933894230766,0.0019599483710202605,1.6914044536835806,0.9474797351542201
"has_genre, starred_actors, written_by, ~starred_actors, ~written_by",~has_genre,0.0073703108759331,0.12888594916375318,0.0031182084475101578,0.4230769230769231,3.2825682382133996,0.002168278934633587,1.5099310214494945,0.7005235602094241
"written_by, ~has_genre, ~starred_actors","has_genre, starred_actors, ~written_by",0.0073703108759331,0.022677879618255695,0.0031182084475101578,0.4230769230769231,18.655929487179485,0.002951065424716626,1.6940250086616901,0.9534247760806542
"has_genre, release_year, ~has_genre","written_by, ~written_by",0.008504204856845885,0.18879334782197865,0.003590664272890485,0.4222222222222222,2.236425314203092,0.001985126967402619,1.404011513385037,0.5575998033776903
"has_genre, ~Subject",written_by,0.006047434564868185,0.28696966833601056,0.0025512614570537655,0.421875,1.4701031033915049,0.000815831165689816,1.233349762878252,0.32172118881882167
~Next in series,"has_genre, ~written_by",0.005385996409335727,0.1059245960502693,0.002267787961825569,0.42105263157894735,3.975022301516503,0.0016972784678384813,1.5443120613677166,0.7524819494584837
"has_genre, starred_actors, ~written_by",~has_genre,0.022677879618255695,0.12888594916375318,0.009543607672682605,0.42083333333333334,3.2651606793743895,0.006620747633062387,1.50408181439352,0.7098338858346823
